user,seed,tier,model,floor,accept_threshold,TAR,FAR,FRR,EER,bypass_windmouse,bypass_sapiagent,bypass_dmtg
user12,0,T2,T2_RandomForest,0.02,0.38,0.7714884696016772,0.3344370860927152,0.22851153039832284,0.127373417721519,0.0,0.0,0.0
user12,0,T2,T2_RandomForest,0.05,0.38,0.7714884696016772,0.3344370860927152,0.22851153039832284,0.127373417721519,0.0,0.0,0.0
user12,0,T2,T2_RandomForest,0.08,0.38,0.7714884696016772,0.3344370860927152,0.22851153039832284,0.127373417721519,0.0,0.0,0.0
user12,0,T2,T2_RandomForest,0.1,0.38,0.7714884696016772,0.3344370860927152,0.22851153039832284,0.127373417721519,0.0,0.0,0.0
user12,0,T2,T2_RandomForest,0.15,0.38,0.7714884696016772,0.3344370860927152,0.22851153039832284,0.127373417721519,0.0,0.0,0.0
user12,0,T2,T2_RandomForest,0.2,0.38,0.7714884696016772,0.3344370860927152,0.22851153039832284,0.127373417721519,0.0,0.0,0.0
user12,0,T2,T2_ExtraTrees,0.0,0.39666666666666667,0.7672955974842768,0.3344370860927152,0.23270440251572322,0.1300858951175407,0.0,0.0,0.0
user12,0,T2,T2_ExtraTrees,0.02,0.39666666666666667,0.7672955974842768,0.3344370860927152,0.23270440251572322,0.1300858951175407,0.0,0.0,0.0
user12,0,T2,T2_ExtraTrees,0.05,0.39666666666666667,0.7672955974842768,0.3344370860927152,0.23270440251572322,0.1300858951175407,0.0,0.0,0.0
user12,0,T2,T2_ExtraTrees,0.08,0.39666666666666667,0.7672955974842768,0.3344370860927152,0.23270440251572322,0.1300858951175407,0.0,0.0,0.0
user12,0,T2,T2_ExtraTrees,0.1,0.39666666666666667,0.7672955974842768,0.3344370860927152,0.23270440251572322,0.1300858951175407,0.0,0.0,0.0
user12,0,T2,T2_ExtraTrees,0.15,0.39666666666666667,0.7672955974842768,0.3344370860927152,0.23270440251572322,0.1300858951175407,0.0,0.0,0.0
user12,0,T2,T2_ExtraTrees,0.2,0.39666666666666667,0.7672955974842768,0.3344370860927152,0.23270440251572322,0.1300858951175407,0.0,0.0,0.0
user12,0,T2,T2_GradientBoosting,0.0,0.36151154533744784,0.7547169811320755,0.3211920529801324,0.24528301886792447,0.1216094032549729,0.0,0.0,0.0
